2025-08-25 20:44:50.665 | INFO     | src.esg_encoding.metric_processor:_load_from_excel:152 - Excel文件列名: ['Metric', 'Category', 'Unit', 'Code', 'Topic', 'Type', 'Value', 'Page', 'Context', 'Unnamed: 9', 'Unnamed: 10', 'Unnamed: 11', 'Unnamed: 12', 'Disclosure Topics & Metrics', 'Unnamed: 14', 'Activity Metrics', 'Unnamed: 16']
2025-08-25 20:44:50.667 | INFO     | src.esg_encoding.metric_processor:_load_from_excel:173 - 映射的列名: {'metric_name': 'Metric', 'metric_code': 'Code', 'category': 'Category', 'keywords': 'Topic', 'description': 'Context', 'unit': 'Unit'}
2025-08-25 20:44:50.669 | INFO     | src.esg_encoding.metric_processor:_load_from_excel:241 - 成功从Excel加载 36 个指标
2025-08-25 20:44:50.669 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:458 - 开始处理指标集合: 从Excel加载的指标集合 - demo data - updated(1).xlsx
2025-08-25 20:44:50.669 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: (1) Total energy consumed
2025-08-25 20:45:03.596 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_001 生成语义描述
2025-08-25 20:45:04.022 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_001 的语义扩展
2025-08-25 20:45:04.023 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: (2) percentage grid electricity
2025-08-25 20:45:15.379 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_002 生成语义描述
2025-08-25 20:45:15.597 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_002 的语义扩展
2025-08-25 20:45:15.597 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: (3) percentage renewable
2025-08-25 20:45:28.627 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_003 生成语义描述
2025-08-25 20:45:28.862 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_003 的语义扩展
2025-08-25 20:45:28.862 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: (1) Total water withdrawn
2025-08-25 20:45:43.055 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_004 生成语义描述
2025-08-25 20:45:43.366 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_004 的语义扩展
2025-08-25 20:45:43.366 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: (2) total water consumed
2025-08-25 20:45:56.303 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_005 生成语义描述
2025-08-25 20:45:56.560 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_005 的语义扩展
2025-08-25 20:45:56.561 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: (3) percentage of each in regions with High or Extremely High Baseline Water Stress
2025-08-25 20:46:10.537 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_006 生成语义描述
2025-08-25 20:46:10.831 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_006 的语义扩展
2025-08-25 20:46:10.832 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: Discussion of the integration of environmental considerations into strategic planning for data centre needs
2025-08-25 20:46:21.663 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_007 生成语义描述
2025-08-25 20:46:21.867 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_007 的语义扩展
2025-08-25 20:46:21.868 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: Description of policies and practices relating to targeted advertising and user privacy
2025-08-25 20:46:34.444 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_008 生成语义描述
2025-08-25 20:46:34.697 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_008 的语义扩展
2025-08-25 20:46:34.697 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: Number of users whose information is used for secondary purposes
2025-08-25 20:46:46.791 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_009 生成语义描述
2025-08-25 20:46:47.019 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_009 的语义扩展
2025-08-25 20:46:47.019 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: Total amount of monetary losses as a result of legal proceedings associated with user privacy
2025-08-25 20:46:58.155 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_010 生成语义描述
2025-08-25 20:46:58.372 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_010 的语义扩展
2025-08-25 20:46:58.372 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: (1) Number of law enforcement requests for user information
2025-08-25 20:47:12.193 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_011 生成语义描述
2025-08-25 20:47:12.454 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_011 的语义扩展
2025-08-25 20:47:12.455 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: (2) number of users whose information was requested
2025-08-25 20:47:24.197 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_012 生成语义描述
2025-08-25 20:47:24.428 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_012 的语义扩展
2025-08-25 20:47:24.428 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标:  (3) percentage resulting in disclosure
2025-08-25 20:47:37.850 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_013 生成语义描述
2025-08-25 20:47:38.116 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_013 的语义扩展
2025-08-25 20:47:38.117 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: List of countries where core products or services are subject to government-required monitoring, blocking, content filtering, or censoring
2025-08-25 20:47:51.167 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_014 生成语义描述
2025-08-25 20:47:51.421 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_014 的语义扩展
2025-08-25 20:47:51.421 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: (1) Number of data breaches
2025-08-25 20:48:02.238 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_015 生成语义描述
2025-08-25 20:48:02.474 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_015 的语义扩展
2025-08-25 20:48:02.474 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: (2) percentage that are personal data breaches
2025-08-25 20:48:13.099 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_016 生成语义描述
2025-08-25 20:48:13.300 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_016 的语义扩展
2025-08-25 20:48:13.300 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: (3) number of users affected
2025-08-25 20:48:24.237 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_017 生成语义描述
2025-08-25 20:48:24.461 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_017 的语义扩展
2025-08-25 20:48:24.461 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: Description of approach to identifying and addressing data security risks, including use of third-party cybersecurity standards
2025-08-25 20:48:38.354 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_018 生成语义描述
2025-08-25 20:48:38.597 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_018 的语义扩展
2025-08-25 20:48:38.598 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: Percentage of employees that require a work visa
2025-08-25 20:48:50.862 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_019 生成语义描述
2025-08-25 20:48:51.103 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_019 的语义扩展
2025-08-25 20:48:51.103 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: Employee engagement as a percentage
2025-08-25 20:49:10.685 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_020 生成语义描述
2025-08-25 20:49:10.987 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_020 的语义扩展
2025-08-25 20:49:10.987 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: Percentage of (1) gender
2025-08-25 20:49:26.475 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_021 生成语义描述
2025-08-25 20:49:26.801 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_021 的语义扩展
2025-08-25 20:49:26.802 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: Percentage of (2) diversity group representation for (a) executive management
2025-08-25 20:49:38.913 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_022 生成语义描述
2025-08-25 20:49:39.127 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_022 的语义扩展
2025-08-25 20:49:39.128 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: Percentage of (2) diversity group representation for (b) non-executive management
2025-08-25 20:49:51.294 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_023 生成语义描述
2025-08-25 20:49:51.539 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_023 的语义扩展
2025-08-25 20:49:51.539 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: Percentage of (2) diversity group representation for (c) technical employees
2025-08-25 20:50:02.545 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_024 生成语义描述
2025-08-25 20:50:02.762 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_024 的语义扩展
2025-08-25 20:50:02.762 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: Percentage of (2) diversity group representation for (d) all other employees
2025-08-25 20:50:14.264 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_025 生成语义描述
2025-08-25 20:50:14.484 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_025 的语义扩展
2025-08-25 20:50:14.484 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: Total amount of monetary losses as a result of legal proceedings associated with anti-competitive behaviour regulations
2025-08-25 20:50:25.761 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_026 生成语义描述
2025-08-25 20:50:25.987 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_026 的语义扩展
2025-08-25 20:50:25.987 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: Number of (1) performance issues 
2025-08-25 20:50:36.808 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_027 生成语义描述
2025-08-25 20:50:37.021 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_027 的语义扩展
2025-08-25 20:50:37.021 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: (2) service disruptions
2025-08-25 20:50:48.638 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_028 生成语义描述
2025-08-25 20:50:48.867 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_028 的语义扩展
2025-08-25 20:50:48.867 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: (3) total customer downtime
2025-08-25 20:51:00.627 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_029 生成语义描述
2025-08-25 20:51:00.867 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_029 的语义扩展
2025-08-25 20:51:00.867 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: Description of business continuity risks related to disruptions of operations
2025-08-25 20:51:12.402 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_030 生成语义描述
2025-08-25 20:51:12.641 | INFO     | src.esg_encoding.metric_processor:expand_metric_semantics:416 - 完成指标 metric_030 的语义扩展
2025-08-25 20:51:12.641 | INFO     | src.esg_encoding.metric_processor:process_metric_collection:463 - 正在处理指标: (1) Number of licences or subscriptions
2025-08-25 20:51:25.096 | INFO     | src.esg_encoding.metric_processor:generate_semantic_description:353 - 为指标 metric_031 生成语义描述
